phrase_id,partial_phrase,label
243,what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't,0.6
243,what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know,0.7
243,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know ,",0.7
243,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i",0.7
243,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just",0.8
243,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just fly",0.8
243,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just fly the",0.8
243,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just fly the fighter",0.9
243,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just fly the fighter jet",0.9
243,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just fly the fighter jet .",1.0
244,You're,0.0
244,You're Middle,0.0
244,You're Middle Eastern?,0.0
244,You're Middle Eastern? Really?,0.0
244,You're Middle Eastern? Really? It's,0.0
244,You're Middle Eastern? Really? It's so,0.0
244,You're Middle Eastern? Really? It's so good,0.0
244,You're Middle Eastern? Really? It's so good to,0.0
244,You're Middle Eastern? Really? It's so good to know,0.0
244,You're Middle Eastern? Really? It's so good to know there,0.0
244,You're Middle Eastern? Really? It's so good to know there are,0.3
244,You're Middle Eastern? Really? It's so good to know there are actually,0.4
244,You're Middle Eastern? Really? It's so good to know there are actually decent,0.5
244,You're Middle Eastern? Really? It's so good to know there are actually decent Middle,0.6
244,You're Middle Eastern? Really? It's so good to know there are actually decent Middle Eastern,0.7
244,You're Middle Eastern? Really? It's so good to know there are actually decent Middle Eastern people,0.8
244,You're Middle Eastern? Really? It's so good to know there are actually decent Middle Eastern people out,0.9
244,You're Middle Eastern? Really? It's so good to know there are actually decent Middle Eastern people out there.,1.0
245,what,0.0
245,what is,0.0
245,what is the,0.0
245,what is the difference,0.0
245,what is the difference between,0.0
245,what is the difference between a,0.0
245,what is the difference between a feminist,0.4
245,what is the difference between a feminist and,0.4
245,what is the difference between a feminist and a,0.5
245,what is the difference between a feminist and a suicide,0.5
245,what is the difference between a feminist and a suicide vest,0.6
245,what is the difference between a feminist and a suicide vest ?,0.6
245,what is the difference between a feminist and a suicide vest ? i,0.6
245,what is the difference between a feminist and a suicide vest ? i can,0.7
245,what is the difference between a feminist and a suicide vest ? i can turn,0.7
245,what is the difference between a feminist and a suicide vest ? i can turn on,0.8
245,what is the difference between a feminist and a suicide vest ? i can turn on a,0.8
245,what is the difference between a feminist and a suicide vest ? i can turn on a suicide,0.9
245,what is the difference between a feminist and a suicide vest ? i can turn on a suicide vest,0.9
245,what is the difference between a feminist and a suicide vest ? i can turn on a suicide vest .,1.0
246,what,0.0
246,what do,0.0
246,what do you,0.0
246,what do you call,0.0
246,what do you call a,0.0
246,what do you call a muslim,0.5
246,what do you call a muslim feminist,0.6
246,what do you call a muslim feminist ?,0.8
246,what do you call a muslim feminist ? dead,0.9
246,what do you call a muslim feminist ? dead .,1.0
247,That's,0.0
247,That's why,0.0
247,That's why black,0.0
247,"That's why black men,",0.3
247,"That's why black men, like",0.3
247,"That's why black men, like my",0.3
247,"That's why black men, like my boyfriend,",0.4
247,"That's why black men, like my boyfriend, date",0.4
247,"That's why black men, like my boyfriend, date us",0.4
247,"That's why black men, like my boyfriend, date us white",0.4
247,"That's why black men, like my boyfriend, date us white women.",0.5
247,"That's why black men, like my boyfriend, date us white women. They",0.5
247,"That's why black men, like my boyfriend, date us white women. They like",0.5
247,"That's why black men, like my boyfriend, date us white women. They like REAL",0.5
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair,",0.5
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real",0.6
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails,",0.6
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and",0.6
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none",0.6
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of",0.7
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that",0.7
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude.",0.7
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black",0.7
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls",0.7
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are",0.8
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way",0.8
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way too",0.8
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way too ghetto",0.8
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way too ghetto and",0.9
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way too ghetto and too",0.9
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way too ghetto and too much",0.9
247,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way too ghetto and too much work.",1.0
248,How,0.0
248,How do,0.0
248,How do you,0.0
248,How do you track,0.0
248,How do you track a,0.0
248,How do you track a Cherokee.,0.3
248,How do you track a Cherokee. Follow,0.6
248,How do you track a Cherokee. Follow the,0.9
248,How do you track a Cherokee. Follow the tears.,1.0
249,What,0.0
249,What did,0.0
249,What did the,0.0
249,What did the black,0.0
249,What did the black girl,0.5
249,What did the black girl get,0.6
249,What did the black girl get after,0.6
249,What did the black girl get after having,0.6
249,What did the black girl get after having an,0.7
249,What did the black girl get after having an abortion?,0.8
249,What did the black girl get after having an abortion? $500,0.8
249,What did the black girl get after having an abortion? $500 from,0.8
249,What did the black girl get after having an abortion? $500 from crime,0.9
249,What did the black girl get after having an abortion? $500 from crime stoppers,1.0
250,Do,0.0
250,Do you,0.0
250,Do you want,0.0
250,Do you want to,0.0
250,Do you want to know,0.0
250,Do you want to know how,0.0
250,Do you want to know how a,0.0
250,Do you want to know how a depressed,0.3
250,Do you want to know how a depressed person,0.3
250,Do you want to know how a depressed person can,0.4
250,Do you want to know how a depressed person can beat,0.4
250,Do you want to know how a depressed person can beat depression,0.4
250,Do you want to know how a depressed person can beat depression quick?,0.4
250,Do you want to know how a depressed person can beat depression quick? Just,0.5
250,Do you want to know how a depressed person can beat depression quick? Just give,0.5
250,Do you want to know how a depressed person can beat depression quick? Just give them,0.5
250,Do you want to know how a depressed person can beat depression quick? Just give them a,0.5
250,Do you want to know how a depressed person can beat depression quick? Just give them a chair,0.6
250,Do you want to know how a depressed person can beat depression quick? Just give them a chair and,0.6
250,Do you want to know how a depressed person can beat depression quick? Just give them a chair and a,0.6
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope,",0.7
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the",0.7
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression",0.7
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will",0.7
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be",0.8
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be gone",0.8
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be gone in",0.8
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be gone in a",0.8
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be gone in a matter",0.9
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be gone in a matter of",0.9
250,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be gone in a matter of minutes!",1.0
251,how,0.0
251,how do,0.0
251,how do you,0.0
251,how do you prevent,0.0
251,how do you prevent black,0.0
251,how do you prevent black people,0.3
251,how do you prevent black people from,0.4
251,how do you prevent black people from stealing,0.4
251,how do you prevent black people from stealing your,0.4
251,how do you prevent black people from stealing your stuff,0.5
251,how do you prevent black people from stealing your stuff ?,0.6
251,how do you prevent black people from stealing your stuff ? hide,0.6
251,how do you prevent black people from stealing your stuff ? hide it,0.7
251,how do you prevent black people from stealing your stuff ? hide it at,0.7
251,how do you prevent black people from stealing your stuff ? hide it at the,0.8
251,how do you prevent black people from stealing your stuff ? hide it at the bottom,0.8
251,how do you prevent black people from stealing your stuff ? hide it at the bottom of,0.8
251,how do you prevent black people from stealing your stuff ? hide it at the bottom of the,0.9
251,how do you prevent black people from stealing your stuff ? hide it at the bottom of the pool,1.0
252,What,0.0
252,What part,0.0
252,What part of,0.0
252,What part of a,0.0
252,What part of a vegetable,0.0
252,What part of a vegetable cant,0.0
252,What part of a vegetable cant you,0.0
252,What part of a vegetable cant you eat?,0.0
252,What part of a vegetable cant you eat? The,0.9
252,What part of a vegetable cant you eat? The wheelchair,1.0
253,What’s,0.0
253,What’s blue,0.0
253,What’s blue and,0.0
253,What’s blue and white,0.0
253,What’s blue and white and,0.0
253,What’s blue and white and red,0.0
253,What’s blue and white and red all,0.0
253,What’s blue and white and red all over?,0.0
253,What’s blue and white and red all over? A,0.0
253,What’s blue and white and red all over? A cop,0.3
253,What’s blue and white and red all over? A cop at,0.5
253,What’s blue and white and red all over? A cop at a,0.7
253,What’s blue and white and red all over? A cop at a BLM,0.9
253,What’s blue and white and red all over? A cop at a BLM rally.,1.0
254,what,0.0
254,what 's,0.0
254,what 's the,0.0
254,what 's the best,0.0
254,what 's the best way,0.0
254,what 's the best way to,0.0
254,what 's the best way to wash,0.0
254,what 's the best way to wash down,0.0
254,what 's the best way to wash down five,0.0
254,what 's the best way to wash down five hundred,0.0
254,what 's the best way to wash down five hundred chocolates,0.2
254,what 's the best way to wash down five hundred chocolates ?,0.6
254,what 's the best way to wash down five hundred chocolates ? katrina,0.9
254,what 's the best way to wash down five hundred chocolates ? katrina .,1.0
255,I,0.0
255,I wonder,0.0
255,I wonder if,0.0
255,I wonder if the,0.0
255,I wonder if the jigaboos,0.1
255,I wonder if the jigaboos dancing,0.1
255,I wonder if the jigaboos dancing on,0.2
255,I wonder if the jigaboos dancing on the,0.2
255,I wonder if the jigaboos dancing on the football,0.3
255,I wonder if the jigaboos dancing on the football fields,0.3
255,I wonder if the jigaboos dancing on the football fields have,0.3
255,I wonder if the jigaboos dancing on the football fields have finally,0.4
255,I wonder if the jigaboos dancing on the football fields have finally realized,0.4
255,I wonder if the jigaboos dancing on the football fields have finally realized when,0.4
255,I wonder if the jigaboos dancing on the football fields have finally realized when they,0.5
255,I wonder if the jigaboos dancing on the football fields have finally realized when they stopped,0.5
255,I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being,0.6
255,I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a,0.6
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction,",0.6
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction, they",0.7
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction, they took",0.7
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction, they took money",0.7
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction, they took money out",0.8
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction, they took money out of",0.8
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction, they took money out of their",0.9
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction, they took money out of their own",0.9
255,"I wonder if the jigaboos dancing on the football fields have finally realized when they stopped being a distraction, they took money out of their own pockets.",1.0
256,So,0.0
256,So you're,0.0
256,So you're really,0.0
256,So you're really not,0.0
256,So you're really not into,0.0
256,So you're really not into men?,0.4
256,"So you're really not into men? Like,",0.5
256,"So you're really not into men? Like, really",0.5
256,"So you're really not into men? Like, really really",0.6
256,"So you're really not into men? Like, really really not",0.6
256,"So you're really not into men? Like, really really not into",0.7
256,"So you're really not into men? Like, really really not into men?",0.8
256,"So you're really not into men? Like, really really not into men? Are",0.8
256,"So you're really not into men? Like, really really not into men? Are you",0.9
256,"So you're really not into men? Like, really really not into men? Are you sure?",1.0
257,What's,0.0
257,What's the,0.0
257,What's the difference,0.0
257,What's the difference between,0.0
257,What's the difference between a,0.0
257,What's the difference between a jew,0.5
257,What's the difference between a jew and,0.5
257,What's the difference between a jew and a,0.6
257,What's the difference between a jew and a piece,0.6
257,What's the difference between a jew and a piece of,0.6
257,What's the difference between a jew and a piece of bread?,0.6
257,What's the difference between a jew and a piece of bread? The,0.7
257,What's the difference between a jew and a piece of bread? The bread,0.7
257,What's the difference between a jew and a piece of bread? The bread still,0.7
257,What's the difference between a jew and a piece of bread? The bread still works,0.8
257,What's the difference between a jew and a piece of bread? The bread still works after,0.8
257,What's the difference between a jew and a piece of bread? The bread still works after it's,0.8
257,What's the difference between a jew and a piece of bread? The bread still works after it's been,0.8
257,What's the difference between a jew and a piece of bread? The bread still works after it's been through,0.9
257,What's the difference between a jew and a piece of bread? The bread still works after it's been through the,0.9
257,What's the difference between a jew and a piece of bread? The bread still works after it's been through the toaster,1.0
258,I,0.0
258,I don't,0.0
258,I don't want,0.0
258,I don't want another,0.0
258,I don't want another woman,0.0
258,I don't want another woman boss.,0.3
258,I don't want another woman boss. I,0.3
258,I don't want another woman boss. I already,0.4
258,I don't want another woman boss. I already have,0.4
258,I don't want another woman boss. I already have a,0.5
258,I don't want another woman boss. I already have a woman,0.5
258,I don't want another woman boss. I already have a woman boss,0.6
258,I don't want another woman boss. I already have a woman boss and,0.6
258,I don't want another woman boss. I already have a woman boss and she,0.6
258,I don't want another woman boss. I already have a woman boss and she has,0.7
258,I don't want another woman boss. I already have a woman boss and she has me,0.7
258,I don't want another woman boss. I already have a woman boss and she has me running,0.8
258,I don't want another woman boss. I already have a woman boss and she has me running around,0.8
258,I don't want another woman boss. I already have a woman boss and she has me running around all,0.9
258,I don't want another woman boss. I already have a woman boss and she has me running around all the,0.9
258,I don't want another woman boss. I already have a woman boss and she has me running around all the time.,1.0
259,Bisexual,0.0
259,Bisexual is,0.0
259,Bisexual is a,0.0
259,Bisexual is a term,0.0
259,Bisexual is a term that,0.0
259,Bisexual is a term that gay,0.3
259,Bisexual is a term that gay guys,0.3
259,Bisexual is a term that gay guys in,0.4
259,Bisexual is a term that gay guys in high,0.4
259,Bisexual is a term that gay guys in high school,0.4
259,Bisexual is a term that gay guys in high school use,0.4
259,Bisexual is a term that gay guys in high school use when,0.5
259,Bisexual is a term that gay guys in high school use when they,0.5
259,Bisexual is a term that gay guys in high school use when they want,0.5
259,Bisexual is a term that gay guys in high school use when they want to,0.6
259,Bisexual is a term that gay guys in high school use when they want to hold,0.6
259,Bisexual is a term that gay guys in high school use when they want to hold hands,0.6
259,Bisexual is a term that gay guys in high school use when they want to hold hands with,0.6
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls,0.7
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and,0.7
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel,0.7
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like,0.8
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a,0.8
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal,0.8
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal person,0.8
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal person for,0.9
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal person for a,0.9
259,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal person for a change.,1.0
260,Another,0.0
260,Another advantage,0.0
260,Another advantage of,0.0
260,Another advantage of being,0.0
260,Another advantage of being a,0.0
260,Another advantage of being a female:,0.5
260,Another advantage of being a female: getting,0.6
260,Another advantage of being a female: getting by,0.7
260,Another advantage of being a female: getting by with,0.8
260,Another advantage of being a female: getting by with your,0.9
260,Another advantage of being a female: getting by with your looks,1.0
261,is,0.0
261,is the,0.0
261,is the glass,0.0
261,is the glass half,0.0
261,is the glass half full,0.0
261,is the glass half full or,0.0
261,is the glass half full or half,0.0
261,is the glass half full or half empty,0.0
261,is the glass half full or half empty ?,0.0
261,is the glass half full or half empty ? i,0.0
261,is the glass half full or half empty ? i really,0.0
261,is the glass half full or half empty ? i really do,0.0
261,is the glass half full or half empty ? i really do n't,0.0
261,is the glass half full or half empty ? i really do n't know,0.0
261,"is the glass half full or half empty ? i really do n't know ,",0.0
261,"is the glass half full or half empty ? i really do n't know , because",0.0
261,"is the glass half full or half empty ? i really do n't know , because there",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it :",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : -",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism :",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full .",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . -",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism :",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty .",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . -",0.0
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism",0.5
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism :",0.6
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the",0.6
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the glass",0.7
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the glass is",0.8
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the glass is raping",0.8
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the glass is raping me",0.9
261,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the glass is raping me .",1.0
262,You're,0.0
262,You're a,0.0
262,You're a girl.,0.3
262,You're a girl. You're,0.4
262,You're a girl. You're not,0.5
262,You're a girl. You're not expected,0.6
262,You're a girl. You're not expected to,0.6
262,You're a girl. You're not expected to know,0.7
262,You're a girl. You're not expected to know where,0.8
262,You're a girl. You're not expected to know where it,0.9
262,You're a girl. You're not expected to know where it is.,1.0
263,what,0.0
263,what s,0.0
263,what s the,0.0
263,what s the difference,0.0
263,what s the difference between,0.0
263,what s the difference between a,0.0
263,what s the difference between a passed,0.0
263,what s the difference between a passed out,0.0
263,what s the difference between a passed out college,0.0
263,what s the difference between a passed out college chick,0.6
263,what s the difference between a passed out college chick and,0.6
263,what s the difference between a passed out college chick and a,0.6
263,what s the difference between a passed out college chick and a pickle,0.7
263,what s the difference between a passed out college chick and a pickle jar,0.7
263,what s the difference between a passed out college chick and a pickle jar i,0.7
263,what s the difference between a passed out college chick and a pickle jar i ca,0.7
263,what s the difference between a passed out college chick and a pickle jar i ca nt,0.8
263,what s the difference between a passed out college chick and a pickle jar i ca nt fit,0.8
263,what s the difference between a passed out college chick and a pickle jar i ca nt fit my,0.8
263,what s the difference between a passed out college chick and a pickle jar i ca nt fit my fist,0.8
263,what s the difference between a passed out college chick and a pickle jar i ca nt fit my fist in,0.9
263,what s the difference between a passed out college chick and a pickle jar i ca nt fit my fist in a,0.9
263,what s the difference between a passed out college chick and a pickle jar i ca nt fit my fist in a pickle,0.9
263,what s the difference between a passed out college chick and a pickle jar i ca nt fit my fist in a pickle jar,1.0
264,Hitler,0.0
264,Hitler just,0.0
264,Hitler just suck,0.3
264,Hitler just suck at,0.4
264,Hitler just suck at running,0.5
264,Hitler just suck at running He,0.6
264,Hitler just suck at running He cant,0.6
264,Hitler just suck at running He cant even,0.7
264,Hitler just suck at running He cant even finish,0.8
264,Hitler just suck at running He cant even finish a,0.9
264,Hitler just suck at running He cant even finish a race,1.0
265,Of,0.0
265,Of course,0.0
265,Of course I,0.0
265,Of course I love,0.0
265,"Of course I love you,",0.0
265,"Of course I love you, I",0.0
265,"Of course I love you, I just",0.0
265,"Of course I love you, I just prefer",0.0
265,"Of course I love you, I just prefer the",0.0
265,"Of course I love you, I just prefer the straight",0.4
265,"Of course I love you, I just prefer the straight part",0.5
265,"Of course I love you, I just prefer the straight part of",0.6
265,"Of course I love you, I just prefer the straight part of you",0.6
265,"Of course I love you, I just prefer the straight part of you to",0.7
265,"Of course I love you, I just prefer the straight part of you to the",0.8
265,"Of course I love you, I just prefer the straight part of you to the gay",0.9
265,"Of course I love you, I just prefer the straight part of you to the gay part.",1.0
266,What,0.0
266,What do,0.0
266,What do you,0.0
266,What do you call,0.0
266,What do you call a,0.0
266,What do you call a picture,0.0
266,What do you call a picture of,0.0
266,What do you call a picture of smoke?,0.0
266,What do you call a picture of smoke? A,0.0
266,What do you call a picture of smoke? A Jewish,0.8
266,What do you call a picture of smoke? A Jewish family,0.9
266,What do you call a picture of smoke? A Jewish family photo,1.0
267,What,0.0
267,What happens,0.0
267,What happens when,0.0
267,What happens when God,0.0
267,What happens when God lowers,0.0
267,What happens when God lowers the,0.0
267,What happens when God lowers the graphics,0.0
267,What happens when God lowers the graphics and,0.0
267,What happens when God lowers the graphics and increases,0.0
267,What happens when God lowers the graphics and increases the,0.0
267,What happens when God lowers the graphics and increases the difficulty,0.0
267,What happens when God lowers the graphics and increases the difficulty ?,0.0
267,What happens when God lowers the graphics and increases the difficulty ? We,0.0
267,What happens when God lowers the graphics and increases the difficulty ? We all,0.0
267,What happens when God lowers the graphics and increases the difficulty ? We all turn,0.9
267,What happens when God lowers the graphics and increases the difficulty ? We all turn black.,1.0
268,I'm,0.0
268,I'm all,0.0
268,I'm all for,0.0
268,I'm all for women's,0.0
268,I'm all for women's rights,0.0
268,I'm all for women's rights and,0.0
268,I'm all for women's rights and freedom,0.0
268,I'm all for women's rights and freedom and,0.0
268,"I'm all for women's rights and freedom and whatever,",0.0
268,"I'm all for women's rights and freedom and whatever, as",0.0
268,"I'm all for women's rights and freedom and whatever, as long",0.5
268,"I'm all for women's rights and freedom and whatever, as long as",0.6
268,"I'm all for women's rights and freedom and whatever, as long as they",0.7
268,"I'm all for women's rights and freedom and whatever, as long as they still",0.8
268,"I'm all for women's rights and freedom and whatever, as long as they still put",0.9
268,"I'm all for women's rights and freedom and whatever, as long as they still put out.",1.0
269,what,0.0
269,what 's,0.0
269,what 's a,0.0
269,what 's a mexicans,0.0
269,what 's a mexicans favourite,0.4
269,what 's a mexicans favourite sport,0.6
269,what 's a mexicans favourite sport ?,0.7
269,what 's a mexicans favourite sport ? cross,0.9
269,what 's a mexicans favourite sport ? cross country,1.0
270,I,0.0
270,I don’t,0.0
270,I don’t think,0.0
270,I don’t think I’m,0.0
270,I don’t think I’m racist,0.4
270,I don’t think I’m racist I,0.4
270,I don’t think I’m racist I love,0.5
270,I don’t think I’m racist I love black,0.6
270,I don’t think I’m racist I love black people,0.6
270,I don’t think I’m racist I love black people I,0.6
270,I don’t think I’m racist I love black people I think,0.7
270,I don’t think I’m racist I love black people I think every,0.8
270,I don’t think I’m racist I love black people I think every family,0.8
270,I don’t think I’m racist I love black people I think every family should,0.8
270,I don’t think I’m racist I love black people I think every family should have,0.9
270,I don’t think I’m racist I love black people I think every family should have one,1.0
271,i,0.0
271,i guess,0.0
271,i guess bradley,0.0
271,i guess bradley manning,0.0
271,i guess bradley manning really,0.0
271,i guess bradley manning really is,0.0
271,i guess bradley manning really is a,0.0
271,i guess bradley manning really is a woman,0.4
271,i guess bradley manning really is a woman i,0.4
271,i guess bradley manning really is a woman i mean,0.5
271,"i guess bradley manning really is a woman i mean ,",0.5
271,"i guess bradley manning really is a woman i mean , how",0.6
271,"i guess bradley manning really is a woman i mean , how else",0.6
271,"i guess bradley manning really is a woman i mean , how else could",0.7
271,"i guess bradley manning really is a woman i mean , how else could he",0.7
271,"i guess bradley manning really is a woman i mean , how else could he fuck",0.8
271,"i guess bradley manning really is a woman i mean , how else could he fuck up",0.8
271,"i guess bradley manning really is a woman i mean , how else could he fuck up killing",0.9
271,"i guess bradley manning really is a woman i mean , how else could he fuck up killing himself",0.9
271,"i guess bradley manning really is a woman i mean , how else could he fuck up killing himself ?",1.0
272,What,0.0
272,What do,0.0
272,What do you,0.0
272,What do you call,0.0
272,What do you call a,0.0
272,What do you call a black,0.3
272,What do you call a black person,0.5
272,What do you call a black person with,0.7
272,What do you call a black person with rights?,0.9
272,What do you call a black person with rights? Nonexistent,1.0
273,God,0.0
273,God made,0.0
273,God made Adam,0.0
273,God made Adam and,0.0
273,"God made Adam and Eve,",0.0
273,"God made Adam and Eve, not",0.2
273,"God made Adam and Eve, not Adele",0.6
273,"God made Adam and Eve, not Adele and",0.9
273,"God made Adam and Eve, not Adele and Eve.",1.0
274,I,0.0
274,I had,0.0
274,I had some,0.0
274,I had some “Muslim,0.0
274,I had some “Muslim Fried,0.0
274,I had some “Muslim Fried Chicken”,0.0
